time,x,y,speed,acc,steer,body_angle
0,-378.77996747213587,-57.33983848622454,17.207952011668596,-3.0,0.0,0.0
1,-377.059172270969,-57.33983848622454,16.907952011668595,3.0,0.0,0.0
2,-375.36837706980214,-57.33983848622454,17.207952011668596,3.0,0.0,0.0
3,-373.69366439897317,-56.98980691688538,17.507952011668596,3.0,0.0,0.2617993877991494
4,-372.00252609762316,-56.5366677747493,17.807952011668597,3.0,0.0,0.2617993877991494
5,-370.28241002148445,-56.07576406126014,18.107952011668598,3.0,0.0,0.2617993877991494
6,-368.5333161705571,-55.60709577641791,18.4079520116686,3.0,0.0,0.2617993877991494
7,-366.75524454484105,-55.1306629202226,18.7079520116686,3.0,0.0,0.2617993877991494
8,-364.94819514433635,-54.64646549267421,19.0079520116686,3.0,0.0,0.2617993877991494
9,-363.11216796904296,-54.15450349377275,19.3079520116686,3.0,0.0,0.2617993877991494
10,-361.2471630189609,-53.65477692351821,19.6079520116686,3.0,0.0,0.2617993877991494
11,-359.3531802940902,-53.147285781910604,19.907952011668602,3.0,0.0,0.2617993877991494
12,-357.43021979443074,-52.632030068949916,20.207952011668603,3.0,0.0,0.2617993877991494
13,-355.47828151998266,-52.10900978463615,20.507952011668603,3.0,0.0,0.2617993877991494
14,-353.4973654707459,-51.57822492896931,20.807952011668604,3.0,0.0,0.2617993877991494
15,-351.48747164672045,-51.0396755019494,21.107952011668605,3.0,0.0,0.2617993877991494
16,-349.4486000479063,-50.49336150357641,21.407952011668606,3.0,0.0,0.2617993877991494
17,-347.38075067430356,-49.93928293385034,21.707952011668606,3.0,0.0,0.2617993877991494
18,-345.2839235259121,-49.3774397927712,22.007952011668607,3.0,0.0,0.2617993877991494
19,-343.158118602732,-48.80783208033898,22.307952011668608,3.0,0.0,0.2617993877991494
20,-341.00333590476316,-48.23045979655369,22.60795201166861,3.0,0.0,0.2617993877991494
21,-338.8195754320057,-47.64532294141532,22.90795201166861,0.9204798833139094,0.0,0.2617993877991494
22,-336.60683718445955,-47.05242151492388,23.0,0.0,0.0,0.2617993877991494
23,-334.3852077839947,-46.45713771118808,23.0,0.0,0.0,0.2617993877991494
24,-332.16357838352985,-45.861853907452286,23.0,0.0,0.0,0.2617993877991494
25,-329.941948983065,-45.26657010371649,23.0,0.0,0.0,0.2617993877991494
26,-327.72031958260015,-44.67128629998069,23.0,0.0,0.0,0.2617993877991494
27,-325.4986901821353,-44.0760024962449,23.0,0.0,0.0,0.2617993877991494
28,-323.27706078167046,-43.4807186925091,23.0,0.0,0.0,0.2617993877991494
29,-321.0554313812056,-42.885434888773304,23.0,0.0,0.0,0.2617993877991494
30,-318.83380198074076,-42.29015108503751,23.0,0.0,0.0,0.2617993877991494
31,-316.6121725802759,-41.69486728130171,23.0,0.0,0.0,0.2617993877991494
32,-314.39054317981106,-41.099583477565915,23.0,0.0,0.0,0.2617993877991494
33,-312.1689137793462,-40.50429967383012,23.0,0.0,0.0,0.2617993877991494
34,-309.94728437888136,-39.90901587009432,23.0,0.0,0.0,0.2617993877991494
35,-307.7256549784165,-39.313732066358526,23.0,0.0,0.0,0.2617993877991494
36,-305.50402557795167,-38.71844826262273,23.0,0.0,0.0,0.2617993877991494
37,-303.2823961774868,-38.12316445888693,23.0,0.0,0.0,0.2617993877991494
38,-301.06076677702197,-37.52788065515114,23.0,0.0,0.0,0.2617993877991494
39,-298.8391373765571,-36.93259685141534,23.0,0.0,0.0,0.2617993877991494
40,-296.61750797609227,-36.337313047679544,23.0,0.0,0.0,0.2617993877991494
41,-294.3958785756274,-35.74202924394375,23.0,0.0,0.0,0.2617993877991494
42,-292.1742491751626,-35.14674544020795,23.0,0.0,0.0,0.2617993877991494
43,-289.9526197746977,-34.551461636472155,23.0,0.0,0.0,0.2617993877991494
44,-287.7309903742329,-33.95617783273636,23.0,0.0,0.0,0.2617993877991494
45,-285.509360973768,-33.36089402900056,23.0,0.0,0.0,0.2617993877991494
46,-283.2877315733032,-32.765610225264766,23.0,0.0,0.0,0.2617993877991494
47,-281.0661021728383,-32.17032642152897,23.0,0.0,0.0,0.2617993877991494
48,-278.8444727723735,-31.575042617793173,23.0,0.0,0.0,0.2617993877991494
