time,x,y,speed,acc,steer,body_angle
0,-418.54625723873204,-57.33983848622454,12.288819400610969,-3.0,0.0,0.0
1,-417.3173752986709,-57.33983848622454,11.988819400610968,-3.0,0.0,0.0
2,-416.11849335860984,-57.33983848622454,11.688819400610967,-3.0,0.0,0.0
3,-414.9496114185487,-57.33983848622454,11.388819400610966,-3.0,0.0,0.0
4,-413.81072947848764,-57.33983848622454,11.088819400610966,-3.0,0.0,0.0
5,-412.70184753842653,-57.33983848622454,10.788819400610965,-3.0,0.0,0.0
6,-411.62296559836545,-57.33983848622454,10.488819400610964,-3.0,0.0,0.0
7,-410.57408365830435,-57.33983848622454,10.188819400610964,-3.0,0.0,0.0
8,-409.55520171824327,-57.33983848622454,9.888819400610963,-3.0,0.0,0.0
9,-408.56631977818216,-57.33983848622454,9.588819400610962,-3.0,0.0,0.0
10,-407.6074378381211,-57.33983848622454,9.288819400610961,0.8720141054882902,0.0,0.0
11,-406.67855589806,-57.33983848622454,9.37602081115979,3.0,0.0,0.0
12,-405.740953816944,-57.33983848622454,9.676020811159791,3.0,0.0,0.0
13,-404.77335173582804,-57.33983848622454,9.976020811159792,3.0,0.0,0.0
14,-403.77574965471206,-57.33983848622454,10.276020811159793,3.0,0.0,0.0
15,-402.7481475735961,-57.33983848622454,10.576020811159793,3.0,0.0,0.0
16,-401.6905454924801,-57.33983848622454,10.876020811159794,3.0,0.0,0.0
17,-400.60294341136415,-57.33983848622454,11.176020811159795,3.0,0.0,0.0
18,-399.48534133024816,-57.33983848622454,11.476020811159795,3.0,0.0,0.0
19,-398.3377392491322,-57.33983848622454,11.776020811159796,3.0,0.0,0.0
20,-397.1601371680162,-57.33983848622454,12.076020811159797,2.975948949700573,0.0,0.0
21,-395.95253508690024,-57.33983848622454,12.373615706129854,2.727217829542745,0.0,0.0
22,-394.7151735162873,-57.33983848622454,12.646337489084129,2.3827252024949352,0.0,0.0
23,-393.45053976737887,-57.33983848622454,12.884610009333622,2.0176131765676963,0.0,0.0
24,-392.1620787664455,-57.33983848622454,13.086371326990392,1.6822231736345472,0.0,0.0
25,-390.85344163374646,-57.33983848622454,13.254593644353847,1.396997210687534,0.0,0.0
26,-389.52798226931105,-57.33983848622454,13.3942933654226,1.1692721972518427,0.0,0.0
27,-388.1885529327688,-57.33983848622454,13.511220585147784,0.9987442572516336,0.0,0.0
28,-386.83743087425404,-57.33983848622454,13.611095010872948,0.880991619839353,0.0,0.0
29,-385.47632137316674,-57.33983848622454,13.699194172856883,0.8096659552857055,0.0,0.0
30,-384.10640195588104,-57.33983848622454,13.780160768385453,0.7778029822085486,0.0,0.0
31,-382.7283858790425,-57.33983848622454,13.857941066606308,0.7785675159049177,0.0,0.0
32,-381.34259177238187,-57.33983848622454,13.9357978181968,0.8056451199223247,0.0,0.0
33,-379.9490119905622,-57.33983848622454,14.016362330189033,0.8574348920416952,0.0,0.0
34,-378.5473757575433,-57.33983848622454,14.102105819393202,0.9231803768609659,0.0,0.0
35,-377.13716517560397,-57.33983848622454,14.194423857079299,0.9995201987087654,0.0,0.0
36,-375.717722789896,-57.33983848622454,14.294375876950175,1.0834435844761714,0.0,0.0
37,-374.3125362958538,-57.15563314187286,14.402720235397792,1.172356375849155,0.0,0.2617993877991494
38,-372.9213403514351,-56.78286331205242,14.519955872982708,1.2640842374000094,0.0,0.2617993877991494
39,-371.51882031400595,-56.40705920065481,14.646364296722709,1.356844594836506,0.0,0.2617993877991494
40,-370.1040901604617,-56.02798339850467,14.78204875620636,1.4492049269848373,0.0,0.2617993877991494
