time,x,y,speed,acc,steer,body_angle
0,-494.2464022464351,-57.33983848622454,17.94783021070731,-3.0,0.0,0.0
1,-492.45161922536437,-57.33983848622454,17.64783021070731,-3.0,0.0,0.0
2,-490.6868362042936,-57.33983848622454,17.347830210707308,-3.0,0.0,0.0
3,-488.9520531832229,-57.33983848622454,17.047830210707307,-3.0,0.0,0.0
4,-487.2472701621522,-57.33983848622454,16.747830210707306,-3.0,0.0,0.0
5,-485.57248714108147,-57.33983848622454,16.447830210707306,-3.0,0.0,0.0
6,-483.92770412001073,-57.33983848622454,16.147830210707305,-3.0,0.0,0.0
7,-482.31292109894,-57.33983848622454,15.847830210707304,-3.0,0.0,0.0
8,-480.7281380778693,-57.33983848622454,15.547830210707303,-2.8424987550937075,0.0,0.0
9,-479.1733550567986,-57.33983848622454,15.263580335197933,-1.8835586745650978,0.0,0.0
10,-477.6469970232788,-57.33983848622454,15.075224467741423,-3.0,0.0,0.0
11,-476.13947457650465,-57.33983848622454,14.775224467741422,-1.8688278151286575,0.0,0.0
12,-474.66195212973054,-57.33983848622454,14.588341686228556,-1.2948321379576377,0.0,0.0
13,-473.2031179611077,-57.33983848622454,14.458858472432793,-1.022423092652378,0.0,0.0
14,-471.7572321138644,-57.33983848622454,14.356616163167555,-0.9103746770719923,0.0,0.0
15,-470.32157049754767,-57.33983848622454,14.265578695460356,-0.8726581777001918,0.0,0.0
16,-468.8950126280016,-57.33983848622454,14.178312877690336,-0.8669095996378395,0.0,0.0
17,-467.47718134023256,-57.33983848622454,14.091621917726552,-0.8712532831770936,0.0,0.0
18,-466.0680191484599,-57.33983848622454,14.004496589408843,-0.8752015034567506,0.0,0.0
19,-464.667569489519,-57.33983848622454,13.916976439063168,-0.8770491899186617,0.0,0.0
20,-463.2758718456127,-57.33983848622454,13.829271520071302,-0.8711011383109479,0.0,0.0
21,-461.89294469360556,-57.33983848622454,13.742161406240207,-0.8582845885514523,0.0,0.0
22,-460.51872855298154,-57.33983848622454,13.656332947385062,-0.839637297181639,0.0,0.0
23,-459.153095258243,-57.33983848622454,13.572369217666898,-0.8160207202975123,0.0,0.0
24,-457.79585833647633,-57.33983848622454,13.490767145637147,-0.7880218614706003,0.0,0.0
25,-456.44678162191263,-57.33983848622454,13.411964959490087,-0.755966405217201,0.0,0.0
26,-455.1055851259636,-57.33983848622454,13.336368318968367,-0.7199794311253349,0.0,0.0
27,-453.77194829406676,-57.33983848622454,13.264370375855833,-0.680058163685402,0.0,0.0
28,-452.44551125648115,-57.33983848622454,13.196364559487293,-0.6360862560351599,0.0,0.0
29,-451.1258748005324,-57.33983848622454,13.132755933883777,-0.5879500051734787,0.0,0.0
30,-449.81259920714405,-57.33983848622454,13.073960933366429,-0.5356648887327786,0.0,0.0
31,-448.5052031138074,-57.33983848622454,13.020394444493151,-0.48009244279985097,0.0,0.0
32,-447.2031636693581,-57.33983848622454,12.972385200213166,-0.4209273828039706,0.0,0.0
33,-445.9059251493368,-57.33983848622454,12.930292461932769,-0.358388523115174,0.0,0.0
34,-444.6128959031435,-57.33983848622454,12.894453609621252,-0.29301207738576807,0.0,0.0
35,-443.3234505421814,-57.33983848622454,12.865152401882675,-0.2255672258580077,0.0,0.0
36,-442.0369353019931,-57.33983848622454,12.842595679296874,-0.15662673793697124,0.0,0.0
37,-440.7526757340634,-57.33983848622454,12.826933005503177,-0.08674605876517916,0.0,0.0
38,-439.4699824335131,-57.33983848622454,12.818258399626659,-0.014543424294330975,0.0,0.0
39,-438.18815659355045,-57.33983848622454,12.816804057197226,0.05649024287762927,0.0,0.0
40,-436.9064761878307,-57.33983848622454,12.822453081484989,0.1261257845753505,0.0,0.0
41,-435.6242308796822,-57.33983848622454,12.835065659942524,0.19399868006560794,0.0,0.0
42,-434.340724313688,-57.33983848622454,12.854465527949085,0.25970534185740135,0.0,0.0
43,-433.0552777608931,-57.33983848622454,12.880436062134825,0.322864136021046,0.0,0.0
44,-431.7672341546796,-57.33983848622454,12.91272247573693,0.3831527077969632,0.0,0.0
45,-430.4759619071059,-57.33983848622454,12.951037746516626,0.44032870791481216,0.0,0.0
46,-429.18085813245426,-57.33983848622454,12.995070617308107,0.4942983420209224,0.0,0.0
47,-427.88135107072344,-57.33983848622454,13.0445004515102,0.5450743911417888,0.0,0.0
48,-426.5769010255724,-57.33983848622454,13.099007890624378,0.5926464711517632,0.0,0.0
49,-425.26700023650994,-57.33983848622454,13.158272537739554,0.6370568154807366,0.0,0.0
50,-423.951172982736,-57.33983848622454,13.221978219287628,0.647711561425286,0.0,0.0
51,-422.6289751608073,-57.33983848622454,13.286749375430157,0.6204625337570846,0.0,0.0
52,-421.30030022326423,-57.33983848622454,13.348795628805865,0.6945638081680805,0.0,0.0
53,-419.96542066038364,-57.33983848622454,13.418252009622673,0.7394737716694522,0.0,0.0
54,-418.6235954594214,-57.33983848622454,13.492199386789618,0.7789063774006166,0.0,0.0
55,-417.2743755207424,-57.33983848622454,13.57009002452968,0.8477279566205809,0.0,0.0
56,-415.91736651828944,-57.33983848622454,13.654862820191738,0.8959008050397443,0.0,0.0
57,-414.5518802362703,-57.33983848622454,13.744452900695713,0.9322595341151363,0.0,0.0
58,-413.1774349462007,-57.33983848622454,13.837678854107226,0.9619217980584871,0.0,0.0
59,-411.79366706078997,-57.33983848622454,13.933871033913075,0.987858521365137,0.0,0.0
60,-410.40027995739865,-57.33983848622454,14.032656886049589,1.0117907649178193,0.0,0.0
61,-408.9970142687937,-57.33983848622454,14.13383596254137,1.0344751582963418,0.0,0.0
62,-407.5836306725395,-57.33983848622454,14.237283478371005,1.0562748383608955,0.0,0.0
63,-406.15990232470244,-57.33983848622454,14.342910962207094,1.0693566456952297,0.0,0.0
64,-404.72561122848174,-57.33983848622454,14.449846626776617,1.0868515935871947,0.0,0.0
65,-403.2806265658041,-57.33983848622454,14.558531786135337,1.1070659149237905,0.0,0.0
66,-401.82477338719053,-57.33983848622454,14.669238377627716,1.129109132396664,0.0,0.0
67,-400.3578495494278,-57.33983848622454,14.782149290867382,1.1526672328828447,0.0,0.0
68,-398.87963462034105,-57.33983848622454,14.897416014155667,1.1777591415846977,0.0,0.0
69,-397.3898930189255,-57.33983848622454,15.015191928314136,1.204271677846105,0.0,0.0
70,-395.88837382609404,-57.33983848622454,15.135619096098747,1.232096820150801,0.0,0.0
71,-394.3748119164842,-57.33983848622454,15.258828778113827,1.2611651447521588,0.0,0.0
72,-392.8489290386728,-57.33983848622454,15.384945292589043,1.291438081679832,0.0,0.0
73,-391.3104345094139,-57.33983848622454,15.514089100757026,1.3228455610773082,0.0,0.0
74,-389.7590255993382,-57.33983848622454,15.646373656864757,1.3609543415261172,0.0,0.0
75,-388.19438823365175,-57.33983848622454,15.782469091017369,1.3960983703691632,0.0,0.0
76,-386.61614132455003,-57.33983848622454,15.922078928054285,1.4286395464165658,0.0,0.0
77,-385.0239334317446,-57.33983848622454,16.06494288269594,1.45810547799762,0.0,0.0
78,-383.417439143475,-57.33983848622454,16.210753430495703,1.4842155795321332,0.0,0.0
79,-381.7963638004254,-57.33983848622454,16.359174988448917,1.5076814968421104,0.0,0.0
80,-380.1604463015805,-57.33983848622454,16.509943138133128,1.5297344628012155,0.0,0.0
81,-378.5094519877672,-57.33983848622454,16.66291658441325,1.5515934923276475,0.0,0.0
82,-376.8431603293259,-57.33983848622454,16.818075933646014,1.5743028687052174,0.0,0.0
83,-375.16135273596126,-57.33983848622454,16.975506220516536,1.5985589908625286,0.0,0.0
84,-373.5161467875346,-56.942241216258104,17.13536211960279,1.6245165503219283,0.0,0.2617993877991494
85,-371.8609979061206,-56.498745410129956,17.29781377463498,1.6520103469446212,0.0,0.2617993877991494
86,-370.1901573997947,-56.05104504577873,17.463014809329444,1.6806835694521993,0.0,0.2617993877991494
87,-368.50335969887476,-55.59906896402254,17.631083166274664,1.7100664893791162,0.0,0.2617993877991494
88,-366.80032784129924,-55.14274295310071,17.802089815212575,1.7456641097848191,0.0,0.2617993877991494
89,-365.0807780098561,-54.68199096442044,17.976656226191057,1.7775817204075395,0.0,0.2617993877991494
90,-363.3443663579363,-54.216720864560536,18.15441439823181,1.806738818617184,0.0,0.2617993877991494
91,-361.59078458509566,-53.746850044665955,18.33508828009353,1.8331318185324363,0.0,0.2617993877991494
92,-359.81975105539243,-53.27230304061353,18.518401461946773,1.856470591092041,0.0,0.2617993877991494
93,-358.0310108320241,-52.79301154229291,18.704048521055977,1.8767378637428678,0.0,0.2617993877991494
