time,x,y,speed,acc,steer,body_angle
0,-458.3775150556269,-57.33983848622454,14.564870444939718,-3.0,0.0,0.0
1,-456.9210280111329,-57.33983848622454,14.264870444939717,-3.0,0.0,0.0
2,-455.4945409666389,-57.33983848622454,13.964870444939717,-3.0,0.0,0.0
3,-454.0980539221449,-57.33983848622454,13.664870444939716,-3.0,0.0,0.0
4,-452.73156687765095,-57.33983848622454,13.364870444939715,-3.0,0.0,0.0
5,-451.39507983315696,-57.33983848622454,13.064870444939714,-3.0,0.0,0.0
6,-450.088592788663,-57.33983848622454,12.764870444939714,-3.0,0.0,0.0
7,-448.812105744169,-57.33983848622454,12.464870444939713,-3.0,0.0,0.0
8,-447.56561869967504,-57.33983848622454,12.164870444939712,-1.7912156329766127,0.0,0.0
9,-446.34913165518105,-57.33983848622454,11.985748881642051,-0.5252473596113205,0.0,0.0
10,-445.15055676701684,-57.33983848622454,11.933224145680919,0.06526950926533104,0.0,0.0
11,-443.9572343524487,-57.33983848622454,11.939751096607452,0.2761876611295655,0.0,0.0
12,-442.76325924278797,-57.33983848622454,11.967369862720409,0.28136878636120244,0.0,0.0
13,-441.56652225651595,-57.33983848622454,11.995506741356529,0.18924847894634667,0.0,0.0
14,-440.3669715823803,-57.33983848622454,12.014431589251164,0.06729519198550804,0.0,0.0
15,-439.16552842345516,-57.33983848622454,12.021161108449714,-0.04569956231875949,0.0,0.0
16,-437.96341231261016,-57.33983848622454,12.016591152217838,-0.12985855556113535,0.0,0.0
17,-436.7617531973884,-57.33983848622454,12.003605296661725,-0.17714613432753268,0.0,0.0
18,-435.5613926677222,-57.33983848622454,11.985890683228972,-0.18917804647824,0.0,0.0
19,-434.3628035993993,-57.33983848622454,11.966972878581148,-0.16681279808761218,0.0,0.0
20,-433.16610631154117,-57.33983848622454,11.950291598772386,-0.11398408598735088,0.0,0.0
21,-431.9710771516639,-57.33983848622454,11.938893190173651,-0.035786186935595765,0.0,0.0
22,-430.7771878326465,-57.33983848622454,11.935314571480092,0.061590928031769465,0.0,0.0
23,-429.5836563754985,-57.33983848622454,11.941473664283269,0.17321295426036443,0.0,0.0
24,-428.38950900907014,-57.33983848622454,11.958794959709305,0.2943040862016666,0.0,0.0
25,-427.1936295130992,-57.33983848622454,11.988225368329472,0.4199197402358834,0.0,0.0
26,-425.99480697626626,-57.33983848622454,12.03021734235306,0.5451081756381448,0.0,0.0
27,-424.791785242031,-57.33983848622454,12.084728159916875,0.6652875599306007,0.0,0.0
28,-423.5833124260393,-57.33983848622454,12.151256915909935,0.7766908526744132,0.0,0.0
29,-422.36818673444833,-57.33983848622454,12.228926001177376,0.8818957176496767,0.0,0.0
30,-421.1452941343306,-57.33983848622454,12.317115572942344,0.9699736399170611,0.0,0.0
31,-419.9135825770363,-57.33983848622454,12.41411293693405,1.0414558205025415,0.0,0.0
32,-418.6721712833429,-57.33983848622454,12.518258518984304,1.0971510589138411,0.0,0.0
33,-417.42034543144445,-57.33983848622454,12.627973624875688,1.1382523751974283,0.0,0.0
34,-416.1575480689569,-57.33983848622454,12.74179886239543,1.1663079930180231,0.0,0.0
35,-414.88336818271733,-57.33983848622454,12.858429661697233,1.1831328289495247,0.0,0.0
36,-413.59752521654764,-57.33983848622454,12.976742944592186,1.1946506431073978,0.0,0.0
37,-412.2998509220884,-57.33983848622454,13.096208008902925,1.1966318640103957,0.0,0.0
38,-410.9902301211981,-57.33983848622454,13.215871195303965,1.192159447695289,0.0,0.0
39,-409.6686430016677,-57.33983848622454,13.335087140073494,1.183708080547472,0.0,0.0
40,-408.33513428766037,-57.33983848622454,13.453457948128241,1.1733022407974403,0.0,0.0
41,-406.98978849284754,-57.33983848622454,13.570788172207985,1.1626566892118007,0.0,0.0
42,-405.63270967562676,-57.33983848622454,13.687053841129165,1.1532885581185148,0.0,0.0
43,-404.26400429151386,-57.33983848622454,13.802382696941017,1.1462551547220556,0.0,0.0
44,-402.8837660218198,-57.33983848622454,13.917008212413222,1.142316719816172,0.0,0.0
45,-401.49206520057845,-57.33983848622454,14.03123988439484,1.1420022938802177,0.0,0.0
46,-400.088941212139,-57.33983848622454,14.145440113782861,1.1456370861268184,0.0,0.0
47,-398.6743972007607,-57.33983848622454,14.260003822395543,1.1533927956870649,0.0,0.0
48,-397.24839681852114,-57.33983848622454,14.37534310196425,1.1653271422008693,0.0,0.0
49,-395.8108625083247,-57.33983848622454,14.491875816184336,1.173657275671296,0.0,0.0
50,-394.36167492670626,-57.33983848622454,14.609241543751466,1.1900235939510395,0.0,0.0
51,-392.9007507723311,-57.33983848622454,14.72824390314657,1.2124665206200724,0.0,0.0
52,-391.42792638201644,-57.33983848622454,14.849490555208577,1.23972414839562,0.0,0.0
53,-389.94297732649557,-57.33983848622454,14.97346297004814,1.270770041721363,0.0,0.0
54,-388.44563102949076,-57.33983848622454,15.100539974220275,1.3093818624907172,0.0,0.0
55,-386.93557703206875,-57.33983848622454,15.231478160469347,1.3462856724100902,0.0,0.0
56,-385.4124292160218,-57.33983848622454,15.366106727710356,1.3805753384339248,0.0,0.0
57,-383.8758185432508,-57.33983848622454,15.504164261553749,1.4113663340473437,0.0,0.0
