time,x,y,speed,acc,steer,body_angle
0,-576.9234059331189,-57.33983848622454,17.274139635036942,-3.0,0.0,0.0
1,-575.1959919696152,-57.33983848622454,16.97413963503694,-0.9910317895382548,0.0,0.0
2,-573.4985780061115,-57.33983848622454,16.875036456083116,-0.08431262502657688,0.0,0.0
3,-571.8110743605032,-57.33983848622454,16.866605193580458,0.2204079783567181,0.0,0.0
4,-570.1244138411452,-57.33983848622454,16.88864599141613,0.20591182430223398,0.0,0.0
5,-568.4355492420035,-57.33983848622454,16.909237173846353,0.030994376012678515,0.0,0.0
6,-566.7446255246189,-57.33983848622454,16.91233661144762,-0.216116215650608,0.0,0.0
7,-565.0533918634741,-57.33983848622454,16.89072498988256,-0.4872477936473274,0.0,0.0
8,-563.3643193644858,-57.33983848622454,16.842000210517828,-0.7568695699130856,0.0,0.0
9,-561.6801193434341,-57.33983848622454,16.76631325352652,-1.0121636237219178,0.0,0.0
10,-560.0034880180814,-57.33983848622454,16.665096891154327,-1.247374208557872,0.0,0.0
11,-558.336978328966,-57.33983848622454,16.54035947029854,-1.4606003949295143,0.0,0.0
12,-556.6829423819361,-57.33983848622454,16.39429943080559,-1.6609409547143272,0.0,0.0
13,-555.0435124388555,-57.33983848622454,16.228205335334156,-1.8356319702200707,0.0,0.0
14,-553.4206919053221,-57.33983848622454,16.04464213831215,-1.9885597372561037,0.0,0.0
15,-551.8162276914909,-57.33983848622454,15.845786164586539,-2.1227770368852106,0.0,0.0
16,-550.2316490750322,-57.33983848622454,15.633508460898017,-2.2284844386353164,0.0,0.0
17,-548.6682982289425,-57.33983848622454,15.410660017034486,-2.2081518190353755,0.0,0.0
18,-547.127232227239,-57.33983848622454,15.189844835130948,-2.011525807345773,0.0,0.0
19,-545.6082477437259,-57.33983848622454,14.988692254396371,-1.6810565511966757,0.0,0.0
20,-544.1093785182862,-57.33983848622454,14.820586599276703,-1.285946626172656,0.0,0.0
21,-542.6273198583585,-57.33983848622454,14.691991936659438,-0.877906884311912,0.0,0.0
22,-541.1581206646925,-57.33983848622454,14.604201248228247,-0.4849878148178455,0.0,0.0
23,-539.6977005398697,-57.33983848622454,14.555702466746462,-0.12574682796518744,0.0,0.0
24,-538.2421302931951,-57.33983848622454,14.543127783949943,0.1722914175703849,0.0,0.0
25,-536.7878175148002,-57.33983848622454,14.560356925706982,0.42825477135716383,0.0,0.0
26,-535.3317818222295,-57.33983848622454,14.603182402842698,0.6364704438396807,0.0,0.0
27,-533.8714635819451,-57.33983848622454,14.666829447226666,0.7966455702334052,0.0,0.0
28,-532.4047806372224,-57.33983848622454,14.746494004250007,0.9116642609712677,0.0,0.0
29,-530.9301312367974,-57.33983848622454,14.837660430347134,0.9860823533293228,0.0,0.0
30,-529.4463651937626,-57.33983848622454,14.936268665680066,1.028703181692343,0.0,0.0
31,-527.9527383271947,-57.33983848622454,15.0391389838493,1.0388205278143303,0.0,0.0
32,-526.4488244288098,-57.33983848622454,15.143021036630733,1.0229766639021776,0.0,0.0
33,-524.9345223251466,-57.33983848622454,15.245318703020951,0.9865370722234346,0.0,0.0
34,-523.4099904548445,-57.33983848622454,15.343972410243294,0.933993208462347,0.0,0.0
35,-521.8755932138203,-57.33983848622454,15.437371731089529,0.869139330600035,0.0,0.0
36,-520.3318560407113,-57.33983848622454,15.524285664149533,0.7951855550230569,0.0,0.0
37,-518.7794274742963,-57.33983848622454,15.603804219651838,0.7148424990424118,0.0,0.0
38,-517.2190470523311,-57.33983848622454,15.67528846955608,0.6303920686880637,0.0,0.0
