time,x,y,speed,acc,steer,body_angle
0,-418.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
1,-416.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
2,-414.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
3,-412.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
4,-410.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
5,-408.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
6,-406.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
7,-404.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
8,-402.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
9,-400.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
10,-398.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
11,-396.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
12,-394.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
13,-392.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
14,-390.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
15,-388.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
16,-386.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
17,-384.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
18,-382.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
19,-380.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
20,-378.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
21,-376.54625723873204,-57.33983848622454,20.0,-3.0,0.0,0.0
22,-374.56171814839956,-57.22240121803098,20.0,-3.0,0.0,0.2617993877991494
23,-372.62986649582143,-56.70476312782594,20.0,-3.0,0.0,0.2617993877991494
24,-370.6980148432433,-56.1871250376209,20.0,-3.0,0.0,0.2617993877991494
25,-368.76616319066517,-55.66948694741586,20.0,-3.0,0.0,0.2617993877991494
26,-366.83431153808704,-55.15184885721082,20.0,-3.0,0.0,0.2617993877991494
27,-364.9024598855089,-54.63421076700578,20.0,-3.0,0.0,0.2617993877991494
28,-362.9706082329308,-54.11657267680074,20.0,-3.0,0.0,0.2617993877991494
29,-361.03875658035264,-53.5989345865957,20.0,-3.0,0.0,0.2617993877991494
30,-359.1069049277745,-53.081296496390664,20.0,-3.0,0.0,0.2617993877991494
31,-357.1750532751964,-52.563658406185624,20.0,-3.0,0.0,0.2617993877991494
32,-355.24320162261824,-52.046020315980584,20.0,-3.0,0.0,0.2617993877991494
33,-353.3113499700401,-51.528382225775545,20.0,-3.0,0.0,0.2617993877991494
34,-351.379498317462,-51.010744135570505,20.0,-3.0,0.0,0.2617993877991494
