time,x,y,speed,acc,steer,body_angle
101,-374.9260158126591,-57.32001448297386,20.0,-3.0,0.0,0.2617993877991494
102,-372.99416416008097,-56.80237639276882,20.0,-3.0,0.0,0.2617993877991494
103,-371.06231250750284,-56.28473830256378,20.0,-3.0,0.0,0.2617993877991494
104,-369.1304608549247,-55.76710021235874,20.0,-3.0,0.0,0.2617993877991494
105,-367.1986092023466,-55.2494621221537,20.0,-3.0,0.0,0.2617993877991494
106,-365.26675754976844,-54.73182403194866,20.0,-3.0,0.0,0.2617993877991494
107,-363.3349058971903,-54.21418594174362,20.0,-3.0,0.0,0.2617993877991494
108,-361.4030542446122,-53.69654785153858,20.0,-3.0,0.0,0.2617993877991494
109,-359.47120259203405,-53.17890976133354,20.0,-3.0,0.0,0.2617993877991494
110,-357.5393509394559,-52.6612716711285,20.0,-3.0,0.0,0.2617993877991494
111,-355.6074992868778,-52.14363358092346,20.0,-3.0,0.0,0.2617993877991494
112,-353.67564763429965,-51.625995490718424,20.0,-3.0,0.0,0.2617993877991494
113,-351.7437959817215,-51.108357400513384,20.0,-3.0,0.0,0.2617993877991494
114,-349.8119443291434,-50.590719310308344,20.0,-3.0,0.0,0.2617993877991494
115,-347.88009267656525,-50.073081220103305,20.0,-3.0,0.0,0.2617993877991494
116,-345.9482410239871,-49.555443129898265,20.0,-3.0,0.0,0.2617993877991494
117,-344.016389371409,-49.037805039693225,20.0,-3.0,0.0,0.2617993877991494
118,-342.08453771883086,-48.520166949488186,20.0,-3.0,0.0,0.2617993877991494
119,-340.1526860662527,-48.002528859283146,20.0,-3.0,0.0,0.2617993877991494
120,-338.2208344136746,-47.484890769078106,20.0,-3.0,0.0,0.2617993877991494
121,-336.28898276109646,-46.967252678873066,20.0,-3.0,0.0,0.2617993877991494
122,-334.35713110851833,-46.44961458866803,20.0,-3.0,0.0,0.2617993877991494
123,-332.4252794559402,-45.93197649846299,20.0,-3.0,0.0,0.2617993877991494
124,-330.49342780336207,-45.41433840825795,20.0,-3.0,0.0,0.2617993877991494
125,-328.56157615078394,-44.89670031805291,20.0,-3.0,0.0,0.2617993877991494
126,-326.6297244982058,-44.37906222784787,20.0,-3.0,0.0,0.2617993877991494
127,-324.69787284562767,-43.86142413764283,20.0,-3.0,0.0,0.2617993877991494
128,-322.76602119304954,-43.34378604743779,20.0,-3.0,0.0,0.2617993877991494
129,-320.8341695404714,-42.82614795723275,20.0,-3.0,0.0,0.2617993877991494
130,-318.9023178878933,-42.30850986702771,20.0,-3.0,0.0,0.2617993877991494
131,-316.97046623531514,-41.79087177682267,20.0,-3.0,0.0,0.2617993877991494
132,-315.038614582737,-41.27323368661763,20.0,-3.0,0.0,0.2617993877991494
133,-313.1067629301589,-40.75559559641259,20.0,-3.0,0.0,0.2617993877991494
134,-311.17491127758075,-40.23795750620755,20.0,-3.0,0.0,0.2617993877991494
135,-309.2430596250026,-39.72031941600251,20.0,-3.0,0.0,0.2617993877991494
136,-307.3112079724245,-39.20268132579747,20.0,-3.0,0.0,0.2617993877991494
137,-305.37935631984635,-38.68504323559243,20.0,-3.0,0.0,0.2617993877991494
138,-303.4475046672682,-38.16740514538739,20.0,-3.0,0.0,0.2617993877991494
139,-301.5156530146901,-37.64976705518235,20.0,-3.0,0.0,0.2617993877991494
140,-299.58380136211196,-37.13212896497731,20.0,-3.0,0.0,0.2617993877991494
141,-297.6519497095338,-36.61449087477227,20.0,-3.0,0.0,0.2617993877991494
142,-295.7200980569557,-36.09685278456723,20.0,-3.0,0.0,0.2617993877991494
143,-293.78824640437756,-35.57921469436219,20.0,-3.0,0.0,0.2617993877991494
144,-291.8563947517994,-35.06157660415715,20.0,-3.0,0.0,0.2617993877991494
145,-289.9245430992213,-34.543938513952114,20.0,-3.0,0.0,0.2617993877991494
146,-287.99269144664316,-34.026300423747074,20.0,-3.0,0.0,0.2617993877991494
147,-286.06083979406503,-33.508662333542034,20.0,-3.0,0.0,0.2617993877991494
148,-284.1289881414869,-32.991024243336994,20.0,-3.0,0.0,0.2617993877991494
149,-282.19713648890877,-32.473386153131955,20.0,-3.0,0.0,0.2617993877991494
150,-280.26528483633064,-31.955748062926915,20.0,-3.0,0.0,0.2617993877991494
151,-278.3334331837525,-31.438109972721875,20.0,-3.0,0.0,0.2617993877991494
152,-276.4015815311744,-30.920471882516836,20.0,-3.0,0.0,0.2617993877991494
153,-274.46972987859624,-30.402833792311796,20.0,-3.0,0.0,0.2617993877991494
154,-272.5378782260181,-29.885195702106756,20.0,-3.0,0.0,0.2617993877991494
155,-270.60602657344,-29.367557611901717,20.0,-3.0,0.0,0.2617993877991494
156,-268.67417492086184,-28.849919521696677,20.0,-3.0,0.0,0.2617993877991494
157,-266.7423232682837,-28.332281431491637,20.0,-3.0,0.0,0.2617993877991494
158,-264.8104716157056,-27.814643341286597,20.0,-3.0,0.0,0.2617993877991494
159,-262.87861996312745,-27.297005251081558,20.0,-3.0,0.0,0.2617993877991494
160,-260.9467683105493,-26.779367160876518,20.0,-3.0,0.0,0.2617993877991494
161,-259.0149166579712,-26.26172907067148,20.0,-3.0,0.0,0.2617993877991494
162,-257.08306500539305,-25.74409098046644,20.0,-3.0,0.0,0.2617993877991494
163,-255.15121335281492,-25.2264528902614,20.0,-3.0,0.0,0.2617993877991494
164,-253.2193617002368,-24.70881480005636,20.0,-3.0,0.0,0.2617993877991494
165,-251.28751004765866,-24.19117670985132,20.0,-3.0,0.0,0.2617993877991494
166,-249.35565839508052,-23.67353861964628,20.0,-3.0,0.0,0.2617993877991494
167,-247.4238067425024,-23.15590052944124,20.0,-3.0,0.0,0.2617993877991494
168,-245.49195508992426,-22.6382624392362,20.0,-3.0,0.0,0.2617993877991494
169,-243.56010343734613,-22.12062434903116,20.0,-3.0,0.0,0.2617993877991494
170,-241.628251784768,-21.60298625882612,20.0,-3.0,0.0,0.2617993877991494
171,-239.69640013218986,-21.08534816862108,20.0,-3.0,0.0,0.2617993877991494
172,-237.76454847961173,-20.56771007841604,20.0,-3.0,0.0,0.2617993877991494
173,-235.8326968270336,-20.050071988211002,20.0,-3.0,0.0,0.2617993877991494
174,-233.90084517445547,-19.532433898005962,20.0,-3.0,0.0,0.2617993877991494
175,-231.96899352187734,-19.014795807800922,20.0,-3.0,0.0,0.2617993877991494
176,-230.0371418692992,-18.497157717595883,20.0,-3.0,0.0,0.2617993877991494
177,-228.10529021672107,-17.979519627390843,20.0,-3.0,0.0,0.2617993877991494
178,-226.17343856414294,-17.461881537185803,20.0,-3.0,0.0,0.2617993877991494
179,-224.2415869115648,-16.944243446980764,20.0,-3.0,0.0,0.2617993877991494
180,-222.30973525898668,-16.426605356775724,20.0,-3.0,0.0,0.2617993877991494
181,-220.37788360640855,-15.908967266570682,20.0,-3.0,0.0,0.2617993877991494
182,-218.4460319538304,-15.391329176365641,20.0,-3.0,0.0,0.2617993877991494
183,-216.51418030125228,-14.8736910861606,20.0,-3.0,0.0,0.2617993877991494
184,-214.58232864867415,-14.356052995955558,20.0,-3.0,0.0,0.2617993877991494
185,-212.65047699609602,-13.838414905750517,20.0,-3.0,0.0,0.2617993877991494
186,-210.71862534351789,-13.320776815545475,20.0,-3.0,0.0,0.2617993877991494
187,-208.78677369093975,-12.803138725340434,20.0,-3.0,0.0,0.2617993877991494
188,-206.85492203836162,-12.285500635135392,20.0,-3.0,0.0,0.2617993877991494
189,-204.9230703857835,-11.76786254493035,20.0,-3.0,0.0,0.2617993877991494
190,-202.99121873320536,-11.25022445472531,20.0,-3.0,0.0,0.2617993877991494
191,-201.05936708062723,-10.732586364520268,20.0,-3.0,0.0,0.2617993877991494
192,-199.1275154280491,-10.214948274315226,20.0,-3.0,0.0,0.2617993877991494
193,-197.19566377547096,-9.697310184110185,20.0,-3.0,0.0,0.2617993877991494
194,-195.26381212289283,-9.179672093905143,20.0,-3.0,0.0,0.2617993877991494
195,-193.3319604703147,-8.662034003700102,20.0,-3.0,0.0,0.2617993877991494
196,-191.40010881773657,-8.14439591349506,20.0,-3.0,0.0,0.2617993877991494
197,-189.46825716515843,-7.626757823290019,20.0,-3.0,0.0,0.2617993877991494
198,-187.5364055125803,-7.109119733084977,20.0,-3.0,0.0,0.2617993877991494
199,-185.60455386000217,-6.591481642879936,20.0,-3.0,0.0,0.2617993877991494
200,-183.67270220742404,-6.073843552674894,20.0,-3.0,0.0,0.2617993877991494
201,-181.7408505548459,-5.556205462469853,20.0,-3.0,0.0,0.2617993877991494
202,-179.80899890226777,-5.038567372264811,20.0,-3.0,0.0,0.2617993877991494
203,-177.87714724968964,-4.52092928205977,20.0,-3.0,0.0,0.2617993877991494
204,-175.9452955971115,-4.0032911918547285,20.0,-3.0,0.0,0.2617993877991494
205,-173.97864201513607,-3.75,20.0,-3.0,0.13363703563765822,0.0
206,-171.97864201513607,-3.75,20.0,-3.0,0.11317211292057666,0.05975035327588793
207,-169.98221105784174,-3.630570385762703,20.0,-3.0,0.08342399560588974,0.11026491678319347
208,-167.99435709591305,-3.410487160494641,20.0,-3.0,0.06100273677510604,0.14742850229637983
209,-166.01605291960348,-3.1166971232297485,20.0,-3.0,0.036495381962757985,0.17457451122991702
210,-164.046451857959,-2.7693188597057428,20.0,-3.0,0.00528529196296464,0.19080188611427903
211,-162.08274690579253,-2.390026280241211,20.0,-3.0,-0.004846182925239691,0.19315092663746922
212,-160.11993834429697,-2.0061219289768126,20.0,-3.0,-0.016379964255088,0.19099705069794864
213,-158.15630745400637,-1.6264461110787525,20.0,-3.0,-0.021458131237231597,0.1837164154336122
214,-156.18996435048768,-1.261076710000169,20.0,-3.0,-0.03029538947819436,0.17417800418053006
215,-154.22022570574472,-0.9144794344681517,20.0,-3.0,-0.03932875622494364,0.16070926579879158
216,-152.24599763351722,-0.5944426884079008,20.0,-3.0,-0.03940520753928653,0.14322080089054123
217,-150.26647479276824,-0.3089793405800473,20.0,-3.0,-0.04097298520779291,0.12569830490761
218,-148.28225406407685,-0.05824422171662602,20.0,-3.0,-0.04114152525999257,0.10747789206332233
219,-146.29379444588255,0.15629795784387862,20.0,-3.0,-0.04107266254744249,0.08918244611687898
220,-144.30174268445026,0.3344265062984438,20.0,-3.0,-0.041813285016734404,0.07091765759600517
221,-142.30676989112908,0.47614296232357467,20.0,-3.0,-0.03938171848182041,0.0523231375216854
222,-140.30950697731785,0.580741495364436,20.0,-3.0,-0.033771560531495035,0.03481109733723699
223,-138.31071866744648,0.6503496293832756,20.0,-3.0,-0.03255621820796961,0.019795806039873097
224,-136.3111105285863,0.689938655693539,20.0,-3.0,-0.028250734349905476,0.005321261471803734
225,-134.31113884434313,0.7005811284119171,20.0,-3.0,-0.02742547358232262,-0.007237961828023285
226,-132.31119123220586,0.6861053311498748,20.0,-3.0,-0.021756640869901984,-0.01943011815485652
227,-130.31156874982014,0.6472475399415487,20.0,-3.0,-0.013862520421659452,-0.029101262317360654
228,-128.31241557352266,0.589053230084961,20.0,-3.0,-0.011578598493892056,-0.035262777194842526
229,-126.31365890813338,0.5185422907781739,20.0,-3.0,-0.007153458916598375,-0.040409050948544994
230,-124.31529157734951,0.43774618161599244,20.0,-3.0,-0.005215883121352724,-0.04358842025430871
231,-122.31719122693121,0.35059694376360645,20.0,-3.0,-0.0008294195847526123,-0.04590661155297251
232,-120.31929827384096,0.2588159653841121,20.0,-3.0,0.0038270700300784277,-0.04627524256406085
233,-118.32143928981046,0.1662985079579583,20.0,-3.0,0.005777270121235691,-0.04457431424648885
234,-116.32342583035192,0.07717939764740198,20.0,-3.0,0.007985685240947322,-0.042006610069694764
235,-114.32519012618545,-0.006809117009799609,20.0,-3.0,0.009694108740778147,-0.03845734118194456
236,-112.32666891100658,-0.083704841728294,20.0,-3.0,0.011046512363451015,-0.03414871343858679
237,-110.327834932318,-0.15198899538031158,20.0,-3.0,0.01279345278457823,-0.029238952681308123
238,-108.3286897877668,-0.21045856881281824,20.0,-3.0,0.012971618027169009,-0.023552663432954042
239,-106.32924449007848,-0.2575595406925811,20.0,-3.0,0.011662851190582517,-0.017787176489227688
240,-104.32956086538448,-0.2931320178434522,20.0,-3.0,0.012274102332716866,-0.012603452035367963
241,-102.329719710285,-0.3183382545792931,20.0,-3.0,0.011293575977356371,-0.007148021480235239
242,-100.32977080427854,-0.33263417579923515,20.0,-3.0,0.01197599486646727,-0.002128440970144952
243,-98.32977533453779,-0.33689105452539475,20.0,-3.0,0.010079760483903692,0.0031944778962938805
244,-96.32978553921814,-0.33050210959901927,20.0,-3.0,0.006919986042253587,0.007674523172269921
245,-94.32984443723497,-0.31515321392617357,20.0,-3.0,0.0065537218772934135,0.010750121617453772
246,-92.32996000123683,-0.2936533848018861,20.0,-3.0,0.004852842729040505,0.013662928599290402
247,-90.33014667395078,-0.26632837777391616,20.0,-3.0,0.004573933764989899,0.015819764521222992
248,-88.33039693368094,-0.23469016842581278,20.0,-3.0,0.0025946607970574577,0.017852638148844406
249,-86.33071564190487,-0.1989867887424724,20.0,-3.0,0.00011317324604047298,0.019005823313164787
250,-84.33107685235142,-0.16097743051100533,20.0,-3.0,-0.0005439687566629672,0.019056122533841965
251,-82.3314399771686,-0.12286749205491235,20.0,-3.0,-0.0017003575163511177,0.018814358618145614
252,-80.33179394681711,-0.08524099474878385,20.0,-3.0,-0.00227721263912742,0.018058643438122007
253,-78.33212005255747,-0.04912567090297505,20.0,-3.0,-0.0032360374663445825,0.017046547182367575
254,-76.33241063029175,-0.015034227669918902,20.0,-3.0,-0.00383076344969241,0.015608303288032616
255,-74.33265424447747,0.016181111427821623,20.0,-3.0,-0.0043797823301312145,0.013905733426566274
256,-72.33284761078365,0.043991681975074456,20.0,-3.0,-0.004623980300914307,0.011959151055279855
257,-70.33299063037302,0.06790941395195838,20.0,-3.0,-0.004977885823489712,0.009904034052345407
258,-68.33308871946173,0.0877171582296988,20.0,-3.0,-0.00489226491688529,0.007691622078944926
259,-66.33314788022027,0.10310025070655734,20.0,-3.0,-0.005281727021422463,0.005517264768648939
260,-64.33317832035358,0.11413472426170673,20.0,-3.0,-0.004787085223094587,0.003169808708152556
261,-62.33318836803242,0.12047433106160167,20.0,-3.0,-0.0037569217336370585,0.00104219902340891
262,-60.33318945421112,0.12255872873108135,20.0,-3.0,-0.0037142029752557327,-0.0006275518252037593
263,-58.333189848032404,0.12130362516305493,20.0,-3.0,-0.0030944225975951326,-0.002278316294034595
264,-56.33319503875529,0.1167469965170226,20.0,-3.0,-0.0030885851954384675,-0.0036536196160185212
265,-54.33320838767674,0.10943977354228654,20.0,-3.0,-0.0022666612577559864,-0.005026328512248046
266,-52.333233651601866,0.09938715884608848,20.0,-2.3517235684494153,-0.0011357144163951455,-0.006033735240964809
267,-50.333270057452374,0.08731976158533544,20.0,-0.5106142300697414,-0.0008825098800121614,-0.006538497420829148
268,-48.33331280924858,0.07424285992131302,20.0,1.4381776217688014,-0.0003118417124910128,-0.006930724135993044
269,-46.333360843993354,0.060381522621359596,20.14381776217688,2.3525576399083192,-9.344636692356603e-05,-0.007069320457148328
270,-44.3190294022245,0.046141330932550975,20.379073526167712,2.69808823666569,0.0004595167366414697,-0.007111150825844437
271,-42.281173576315,0.03164958651726396,20.64888234983428,2.7388925965109934,0.001028667007445791,-0.0069030502475856525
272,-40.21633453926935,0.017395672480983566,20.92277160948538,2.6240648089092744,0.0012489618106879758,-0.006431031769675848
273,-38.12410064454855,0.0039402643369125835,21.185178090376308,2.436669448715776,0.00149406891903414,-0.005850326074082819
274,-36.00561908993663,-0.008453684939557735,21.428845035247885,2.2218682989022653,0.0017089333263615386,-0.005146945192287657
275,-33.862762969973886,-0.01948294533634663,21.651031865138112,2.0034604556742153,0.0018300005253070397,-0.004333156235050624
276,-31.69768010968,-0.028864646349603017,21.851377910705533,1.7934802721813625,0.0017495926742131722,-0.0034526797035818397
277,-29.51255534310718,-0.03640921226054969,22.03072593792367,1.5975063183382332,0.0018748378242387496,-0.0026031008208394833
278,-27.309490213468024,-0.042144025861170324,22.190476569757493,1.417665767362024,0.0017718810776453167,-0.0016852322279789916
279,-25.0904457075477,-0.04588363471804024,22.332243146493695,1.2544913009589465,0.0014340255668961392,-0.0008114783016240962
280,-22.857222128184084,-0.047695847593148065,22.45769227658959,1.1079369780661352,0.0014710019151015922,-9.981097738810956e-05
281,-20.61145291171156,-0.04792000001437667,22.568485974396204,0.9777487042063626,0.0012536446280287862,0.0006343075153991438
282,-18.354604768288954,-0.04648846408389817,22.66626084481684,0.8631982738166855,0.000828115641864495,0.001263038093765264
283,-16.087980491741916,-0.043625629756039286,22.75258067219851,0.7629777494613421,0.0008085005735965183,0.0016801556368521249
284,-13.812725635960433,-0.039802843887678845,22.828878447144643,0.6755197331361273,0.000568713335786959,0.0020889440486851034
285,-11.529842772148434,-0.03503402237892303,22.896430420458255,0.5992403009810587,0.00019101312868939225,0.0023774571378779594
286,-9.24020620097704,-0.029590499313495076,22.95635445055636,0.5326064301342726,0.00014467292298791547,0.0024746464459584365
287,-6.944577785010109,-0.023909619016342913,23.00961509356979,0.47411799629436757,-5.135235853661506e-05,0.0025484500664624266
288,-4.643623747558797,-0.018045739852155507,23.057026893199225,0.4222923779926546,-0.00029942490740008764,0.0025221923330154676
289,-2.337928392045974,-0.012230320372698309,23.09925613099849,0.37575103595749226,-0.0003530975458357511,0.0023687734808212533
290,-0.028009259540811904,-0.0067586349547388465,23.13683123459424,0.3333824252493045,-0.0004682058792569395,0.0021875225699444383
291,2.2856683281389594,-0.0016974049390201,23.17016947711917,0.2944804407248114,0.0,0.0
292,4.6026852758508765,-0.0016974049390201,23.19961752119165,0.2589118084377162,0.0,0.0
293,6.922647027970042,-0.0016974049390201,23.225508702035423,0.22698432953252023,0.0,0.0
294,9.245197898173585,-0.0016974049390201,23.248207134988675,0.19921394703615647,0.0,0.0
295,11.570018611672452,-0.0016974049390201,23.26812852969229,0.17555463839553198,0.0,0.0
296,13.896831464641682,-0.0016974049390201,23.285683993531844,0.15510911198997945,0.0,0.0
297,16.225399863994866,-0.0016974049390201,23.301194904730842,0.1365557701731035,0.0,0.0
298,18.55551935446795,-0.0016974049390201,23.314850481748152,0.760531269723117,0.0,0.0
299,20.887004402642766,-0.0016974049390201,23.390903608720464,1.1361220660005245,0.0,0.0
300,23.226094763514812,-0.0016974049390201,23.504515815320516,0.17812363318775226,0.0,0.0
301,25.576546345046864,-0.0016974049390201,23.52232817863929,-0.4492041176519024,0.0,0.0
302,27.928779162910793,-0.0016974049390201,23.4774077668741,-0.6142339490029158,0.0,0.0
303,30.276519939598202,-0.0016974049390201,23.41598437197381,-0.4545356432116421,0.0,0.0
304,32.618118376795586,-0.0016974049390201,23.370530807652646,-0.571956169944059,0.0,0.0
305,34.95517145756085,-0.0016974049390201,23.31333519065824,-0.4248462511389306,0.0,0.0
306,37.286504976626674,-0.0016974049390201,23.270850565544347,-0.001404549491788032,0.0,0.0
307,39.61359003318111,-0.0016974049390201,23.270710110595168,0.5450918798296556,0.0,0.0
308,41.94066104424063,-0.0016974049390201,23.325219298578133,0.9291798683862851,0.0,0.0
309,44.27318297409844,-0.0016974049390201,23.418137285416762,0.2511865478966513,0.0,0.0
310,46.61499670264011,-0.0016974049390201,23.443255940206427,-0.27086624744644183,0.0,0.0
311,48.95932229666076,-0.0016974049390201,23.416169315461783,-0.4708070183991353,0.0,0.0
312,51.300939228206936,-0.0016974049390201,23.36908861362187,-0.4037248057590759,0.0,0.0
313,53.637848089569125,-0.0016974049390201,23.328716133045962,-0.5819029415794219,0.0,0.0
314,55.97071970287372,-0.0016974049390201,23.27052583888802,-0.520123581373646,0.0,0.0
315,58.29777228676252,-0.0016974049390201,23.218513480750655,-0.1683941234800912,0.0,0.0
316,60.61962363483759,-0.0016974049390201,23.201674068402646,0.37232052225725454,0.0,0.0
317,62.93979104167785,-0.0016974049390201,23.23890612062837,0.8537547991054595,0.0,0.0
318,65.26368165374069,-0.0016974049390201,23.324281600538917,0.9728512392457134,0.0,0.0
319,67.59610981379458,-0.0016974049390201,23.42156672446349,-0.06699742216738969,0.0,0.0
320,69.93826648624093,-0.0016974049390201,23.41486698224675,-0.6296512793210596,0.0,0.0
321,72.2797531844656,-0.0016974049390201,23.351901854314644,-0.6701390260362317,0.0,0.0
322,74.61494336989706,-0.0016974049390201,23.28488795171102,-0.40297139753075584,0.0,0.0
