time,x,y,speed,acc,steer,body_angle
0,-534.6594092079678,-57.33983848622454,20.0,0.2013410001696414,0.0,0.0
1,-532.6594092079678,-57.33983848622454,20.020134100016964,0.2799270922133701,0.0,0.0
2,-530.657395797966,-57.33983848622454,20.0481268092383,0.3037234776634534,0.0,0.0
3,-528.6525831170422,-57.33983848622454,20.078499157004646,0.29867624507080137,0.0,0.0
4,-526.6447332013418,-57.33983848622454,20.108366781511727,0.27933293951054594,0.0,0.0
5,-524.6338965231906,-57.33983848622454,20.13630007546278,0.25375614114977907,0.0,0.0
6,-522.6202665156444,-57.33983848622454,20.16167568957776,0.22632965382886283,0.0,0.0
7,-520.6040989466866,-57.33983848622454,20.184308654960645,0.19935990075993004,0.0,0.0
8,-518.5856680811905,-57.33983848622454,20.20424464503664,0.17398868640885468,0.0,0.0
9,-516.5652436166869,-57.33983848622454,20.221643513677524,0.1507124782556346,0.0,0.0
10,-514.5430792653191,-57.33983848622454,20.236714761503087,0.12967697030656922,0.0,0.0
11,-512.5194077891688,-57.33983848622454,20.249682458533744,0.11084340915765267,0.0,0.0
12,-510.4944395433154,-57.33983848622454,20.26076679944951,0.09408182878686944,0.0,0.0
13,-508.4683628633705,-57.33983848622454,20.270174982328196,0.07922270402094256,0.0,0.0
14,-506.4413453651377,-57.33983848622454,20.27809725273029,0.06608501800521083,0.0,0.0
15,-504.4135356398647,-57.33983848622454,20.284705754530812,0.05449101274336954,0.0,0.0
16,-502.3850650644116,-57.33983848622454,20.29015485580515,0.044273475638938464,0.0,0.0
17,-500.3560495788311,-57.33983848622454,20.294582203369043,0.0352788916475788,0.0,0.0
18,-498.3265913584942,-57.33983848622454,20.2981100925338,0.027368349594425467,0.0,0.0
19,-496.29678034924086,-57.33983848622454,20.300846927493243,0.0204172688774662,0.0,0.0
20,-494.26669565649155,-57.33983848622454,20.30288865438099,0.014314544093245729,0.0,0.0
21,-492.23640679105347,-57.33983848622454,20.304320108790314,0.008961438504151431,0.0,0.0
22,-490.2059747801744,-57.33983848622454,20.30521625264073,0.004270406047908182,0.0,0.0
23,-488.1754531549103,-57.33983848622454,20.30564329324552,0.00016393622392030238,0.0,0.0
24,-486.1448888255858,-57.33983848622454,20.305659686867912,-0.0034265316465820206,0.0,0.0
25,-484.114322856899,-57.33983848622454,20.305317033703254,-0.006561604775612295,0.0,0.0
26,-482.08379115352864,-57.33983848622454,20.304660873225693,-0.00929483824599231,0.0,0.0
27,-480.05332506620607,-57.33983848622454,20.303731389401094,-0.01167354324376646,0.0,0.0
28,-478.022951927266,-57.33983848622454,20.302564035076717,-0.013739507811294516,0.0,0.0
29,-475.9926955237583,-57.33983848622454,20.301190084295587,-0.015529637340776503,0.0,0.0
